id,text,created_at,lang,author_id,retweet_count,urls
1577028990912561196,"Quem gosta de Stranger Things levanta a mão! ​​​​🥰​🙌​

Na Piticas, você encontra ótimas opções de presentes para quem gosta da série. ​​​​🤟​❤️​

#ManairaShopping #Explorar #StrangerThings #DiadasCrianças https://t.co/Cn8ho6VlCe",2022-10-03T20:13:05Z,pt,47236985,0,['https://t.co/Cn8ho6VlCe']
1577027415565475840,"O nosso querido Will Byers, de “Stranger Things” está completando hoje 18 anos de idade.

#noahschnapp #willbyers #strangerthings #strangerthingsedit #strangerthingsbrasil #hawkins #netflix #netflixbrasil #netflixseries #seriesnetflix #série #serie #séries #series https://t.co/cfoTCIP3xr",2022-10-03T20:06:50Z,pt,1562678332499820546,0,['https://t.co/cfoTCIP3xr']
1577023051384119296,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T19:49:29Z,pt,1458956816453414922,32,[]
1577017845883412481,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T19:28:48Z,pt,999118992148180992,32,[]
1577016974789353474,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T19:25:21Z,pt,1387870706038452229,32,[]
1577014295275397121,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T19:14:42Z,pt,914258733248770049,32,[]
1577010775494778880,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T19:00:42Z,pt,860982096998932480,32,[]
1577005211427962881,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:38:36Z,pt,1395413424113389570,32,[]
1577005043047276545,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:56Z,pt,306913843,32,[]
1577004976760815618,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:40Z,pt,1454907869711720450,32,[]
1577004897815466003,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:21Z,pt,1297958680411934720,32,[]
1577004852261318657,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:10Z,pt,1350861223944982528,32,[]
1577004849614319616,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:10Z,pt,1563217356863983618,32,[]
1577004827024187392,"RT @sthingscombr: Não podemos esquecer do aniversário do Will… Noah Schnapp está completando 18 anos hoje! 🥳🎂❤️💕

Créditos da imagem: @almi…",2022-10-03T18:37:04Z,pt,1273813820058804230,32,[]
